,PC1,PC2,PC3,cell_type
982.56.042,0.2685737600012133,-1.3373527639552374,-0.1869815660566094,T_CD3
982.56.043,1.6050845408763206,-3.1828696858352696,0.5244208204364218,T_CD3
982.56.059,0.47902896257822813,-1.8518189170050026,-1.037332255681249,Epithelial
982.56.06,0.06237680281322758,-1.8479766903315353,-0.7432251653314061,Epithelial
982.57.008,0.1611069304273565,-1.3292503563010456,0.1684266776109908,B
982.57.015,0.5406142928412423,-3.057926952002391,0.5578261808948549,Epithelial
982.57.017,1.215711327230204,-2.232674437913355,1.3640073697219728,Epithelial
982.57.045,-0.7035606065321218,-3.9619322453222887,0.39309230747465135,T_CD3
982.57.059,0.4556020630560146,-2.3890204590360087,1.3511205279339027,T_CD3
982.57.062,-0.0951386703031479,-3.259747891205648,0.9364916755700132,T_CD3
982.58.006,-0.17986708387425174,-1.579072479444115,0.057870806283988475,T_CD3
982.58.008,-0.5984748266297897,-1.6228475764397838,-1.0884352689264567,B
982.58.016,0.02132090800085712,-2.139650286203739,0.2306814338007733,Epithelial
982.58.018,0.7386160970148192,-1.5574062402187874,-0.4297328836312005,B
982.58.032,0.22718475228761828,-2.4325333548167314,-1.4519644161649707,Endothelial
982.58.042,0.34704356782601725,-1.291450649157787,-0.91455162283863,T_CD3
982.59.006,-0.4189738245736631,-1.7118301149402742,0.4717668525184737,B
982.59.016,0.7933810330109468,-1.8138131831330455,0.5282566725555397,Epithelial
982.59.018,0.7883730909861799,-2.0169785487615552,-0.25293497049061725,Endothelial
982.59.042,0.6755334656568299,-0.7143606839271318,-0.9805370627249405,Endothelial
982.59.043,-0.4592932326135593,-1.8862789225049947,0.3959229905751182,Epithelial
982.6.005,0.9030031895766905,-3.4009580711537923,-1.1047926684562852,B
982.6.008,0.2864238317094539,-2.781930298349704,0.34941334333628304,Epithelial
982.6.021,-0.5376137459008642,-1.7858491896883673,0.8278952341652888,T_CD3
982.6.031,0.7423575613058151,-2.386180787599903,-1.0098869110409625,Macrophage
982.6.044,0.36888473427755786,-4.0441817816928385,-1.610132609030792,Endothelial
982.60.006,0.40757182286742183,-2.861923907830427,-0.15529522341075136,B
982.60.008,0.2634403260745544,-1.7463483567253517,-1.7205528287701006,Epithelial
982.60.015,-0.5656360315148794,-3.5758143953824493,0.6126285243828911,Epithelial
982.60.016,0.1355392316101839,-1.6945441300945752,-0.2677130365750202,Monocyte
982.60.017,1.136742374829423,-2.070942747200833,0.5677308392208054,Monocyte
982.60.018,0.030588823048572494,-3.59498469267705,0.4003437787868347,B
982.60.019,0.5641920606755505,-2.612571920455143,-0.046321738411234055,Endothelial
982.60.042,0.37801346746994774,-0.7847973881491606,-0.25998796673815805,Epithelial
982.61.005,1.1008237415959614,-2.842410705065453,-1.039210349390906,B
982.61.017,1.7178135340772684,-2.6171762404449166,0.6282645663957458,Monocyte
982.61.019,0.12975339588520332,-2.2819710436545586,-0.2327943007774658,Endothelial
982.61.031,0.43870991513621377,-1.1308724714011675,0.9028850822773635,Epithelial
982.61.033,-0.10709671372983154,-1.867317504029368,-0.5492375664771996,T_CD3
982.61.035,0.06511129009080906,-2.6076719760474942,-0.4101517469176573,T_CD3
982.62.006,0.40318989543228806,-3.1614827807070505,-0.8409988724195255,B
982.62.008,0.705999078584886,-2.295176400288365,-0.13935238653544005,B
982.62.017,0.8847710790995992,-2.700037066493075,0.11843462536118567,Monocyte
982.62.018,-0.6917105944479576,-0.9033544276812783,0.23486248033078164,Endothelial
982.62.02,-0.042265221258715374,-2.2872917304014484,-1.1224164014918099,T_CD8A
982.62.032,-0.07285434176304656,-2.0294090151860353,-0.3440961268835684,T_CD3
982.62.04,0.08890836381130454,-3.242196678018847,1.1175389141020338,Monocyte
982.62.043,0.25036888088649173,-1.353731933073357,-1.5235468121925768,T_CD3
982.62.059,-1.0668943434178075,-1.825225201348955,-0.6385253860601317,T_CD3
982.63.019,-0.34300541584128713,-3.1870411227390427,-1.1724699333210116,B
982.63.031,0.0914179480942943,-2.777237291766981,0.37523896098521614,Macrophage
982.64.008,0.7000749624547083,-2.9310199277601146,-0.24112702909052877,Epithelial
982.64.016,-0.3985895553684218,-1.0104490732241256,0.4567283579790318,Epithelial
982.64.017,1.3693379648038724,-2.938874357725863,0.11093758881138811,Monocyte
982.64.018,-0.8967278727351198,-2.0971540963479924,0.3732762317617999,Endothelial
982.64.019,1.8146562282630838,-2.838725434490403,-0.41962587690487996,Endothelial
982.64.032,1.3611985156138118,-2.4743871281878533,-0.27464737490295016,T_CD3
982.64.036,0.4406394489223035,-1.3322920169254304,0.4067952333985215,B
982.64.042,0.25707592253823086,-0.9829993176483864,0.6116526713276635,T_CD3
982.64.062,0.8301916286334511,-3.039764114721762,-0.554486281417346,T_CD3
982.65.018,0.05696368018125192,-2.623244657227858,-0.6600474213584094,Endothelial
982.65.019,0.28794696240610734,-3.9234886779101967,-1.5857815118148881,Endothelial
982.65.035,1.1664528346124703,-1.361984990086432,0.5798334468577293,Epithelial
982.65.042,-0.05459763358197037,-0.8269538587272642,0.0034822047195789217,B
982.66.008,1.717571393164787,-1.3222662640079739,0.6058572208501725,Epithelial
982.66.016,-0.194666703039772,-2.6933413072118295,0.8405842516955467,Epithelial
982.66.017,0.5822824608116083,-3.0093964659898136,-0.33626409136515634,Monocyte
982.66.021,-0.5990719105030415,-2.7570840535898564,0.8727240704313723,T_CD3
982.66.032,-0.38219293690119077,-1.6862844779973802,0.6157914676303603,T_CD3
982.66.042,0.3469589830169474,-2.495750446158813,-0.7575403713466451,T_CD3
982.67.005,-0.7683833572768611,-3.037135417994211,-0.24991524952104907,B
982.67.007,0.22327476446100072,-3.1399473654161003,-0.5438439902839506,Endothelial
982.67.008,-0.6394095901199353,-3.4637752831289794,-0.8416110736820995,Epithelial
982.67.018,-0.8644862646002012,-2.8149346603327707,0.2477077408732715,Endothelial
982.67.032,-0.567148890629339,-2.2076026828401334,0.11060250522180153,B
982.67.033,1.0077388032907646,-2.9143409350052565,-1.0873205336525866,T_CD3
982.67.042,0.8183492153787533,-2.134371787456418,0.7717307994074318,Epithelial
982.67.062,-0.30912045050229314,-1.0755244485491011,-1.1442245331509415,Epithelial
982.68.019,0.3124115775795991,-2.772902301736891,-0.17181963297014383,Endothelial
982.68.036,0.22491465553344311,-1.9277183598815983,-0.003187996807233936,B
982.68.042,0.7354078948404656,-2.5098760553605377,2.2923729102567725,Epithelial
982.69.008,0.6671907374025344,-2.7506941204803717,0.6699363040579813,Epithelial
982.69.016,0.9289627111206069,-2.2516047738071014,0.8811269993889672,Epithelial
982.69.017,1.680791406044532,-1.5423169505111662,0.7661012984578301,
982.69.032,-0.14412161575096386,-2.7080516698951977,-0.48312089682024867,Endothelial
982.69.035,0.280444425433888,-2.377010045364064,0.1840285722996365,T_CD3
982.7.005,-0.18016308585019444,-2.8609848140941043,-0.3724875742059687,T_CD3
982.7.007,0.7456583672497936,-2.904055175674714,0.08640303887579731,Monocyte
982.7.016,1.28687845779725,-3.3042598638788876,-1.0292546941159795,T_CD3
982.7.018,0.2038939107526002,-3.704100856012033,-1.7281042963780835,Endothelial
982.7.02,0.4013728784501645,-3.988446340664151,-1.6054937976584758,Endothelial
982.7.033,0.008901983348452077,-3.7663190779749423,-0.18077991489032466,T_CD3
982.7.036,0.002588740032621913,-2.4241651999228906,-0.41357572203940823,Endothelial
982.7.04,0.6001979253661143,-2.070373969097368,-0.07744173061193595,Monocyte
982.7.043,0.883095636679017,-4.002255235064398,1.8730832234215908,T_CD3
982.7.044,0.027558681917389666,-3.746635174736398,-1.1732652007662656,Endothelial
982.70.007,-0.8781121598427534,-1.5092270499497418,-2.0387059226037696,Endothelial
982.70.016,0.16137896623950568,-3.144806118841508,0.18373461264418334,Epithelial
982.70.018,-0.4414525637537185,-3.3272409771983207,-1.2172534996264242,Endothelial
982.70.021,0.2290083977839985,-3.3056363194841403,-0.1830569379104886,T_CD3
982.70.032,0.5300722119148062,-2.067994483159193,0.240120291978838,B
982.70.035,0.8993901599426791,-1.4435430520707382,-0.4940574142910458,Epithelial
982.70.042,-0.47279778254570254,-1.4413240455402334,-0.7558264688929841,Endothelial
982.71.006,-0.5455370989299808,-3.290808723006026,0.057598997211386706,Monocyte
982.71.007,-0.22989961299855957,-2.74675474705598,-0.6268459507671709,Endothelial
982.71.019,-0.1410945976253228,-2.9222625106993885,-0.9251374999196487,Endothelial
982.71.021,0.4948941480637391,-0.23461745356040709,-1.7272208275471828,B
982.71.031,0.6410271003327166,-2.229290593716196,-0.8040755604994466,B
982.71.032,0.4039733190973715,-1.9740142067159407,0.10466856719569197,Endothelial
982.71.035,0.17380819414432827,-2.6087982598000945,-1.338054121133848,T_CD3
982.71.04,0.09330768130478573,-1.6643943752031487,-1.595367327410164,Epithelial
982.72.005,2.0697865107804247,-1.7834620261734992,-0.8028186780636037,B
982.72.018,-0.16555716741474033,-3.521582480887888,0.8191345659071937,Endothelial
982.72.02,2.3455408176475796,-0.7085434092637809,-0.5895768967747623,B
982.72.043,0.24657949756672917,-3.6115611867127986,0.406871218445737,T_CD3
982.72.062,0.7408135211741652,-2.7909796092819965,-0.4453984700676269,T_CD3
982.73.032,1.5117886764103896,-2.1510929712711357,-0.31366265468278726,T_CD3
982.73.033,0.6310102195983632,-2.462643216219551,-0.3137658335642072,T_CD3
982.73.043,-0.00828151612391925,-1.501561514413972,0.0803233004960041,
982.74.016,0.3012492435428879,-1.9884167634237695,-0.14090540110154728,Epithelial
982.74.018,-0.3528178234670127,-3.4085005042850542,1.10468020648914,Endothelial
982.74.035,0.6342508947684019,-2.373302508516531,0.3143463868523385,T_CD3
982.74.04,1.1986015260635006,-2.2384537961819033,0.2744394141013249,
982.74.042,1.2120975045988143,-1.1297120327194898,0.29175350758065327,Epithelial
982.74.044,-0.6673251258968704,-2.9235612710842527,0.24844283384920382,T_CD3
982.75.043,1.6569396419336986,-2.482779005160771,0.3745187097155937,T_CD3
982.76.008,0.009656080609339259,-1.0557044105656415,0.49369401427497694,T_CD3
982.76.018,0.23394983719350096,-2.904468614328917,-0.3359179450503987,Endothelial
982.76.031,0.6187805477926238,-1.787234855534076,-1.1965484752457012,Macrophage
982.77.017,0.16765054001213756,-2.421502925610879,1.0418027917844137,Monocyte
982.77.018,-0.047971029727066544,-2.6665973129840417,-0.4538753179903396,Endothelial
982.77.02,-0.3785986789418594,-2.5410527911776963,-0.1406890053061763,B
982.77.032,-0.16603840582360183,-1.1090022634245003,-0.008086469343724608,
982.77.033,-0.1809788047743187,-2.244279581584042,0.12971942551871737,B
982.77.035,0.616613464235112,-1.5223046107213356,-0.2662467700267689,T_CD3
982.78.006,0.07276520992203941,-2.848158779701047,-0.6819173293643613,Epithelial
982.78.008,1.3524996174493995,-2.8307861357877746,0.9247886479416443,Epithelial
982.78.016,-0.4827993699900657,-1.517303725177799,0.80577358402115,Epithelial
982.78.017,1.7649672778229104,-2.244509268317532,0.6713117903750141,Monocyte
982.78.031,0.7256087698285638,-3.000292508001235,-1.8013390749548757,Macrophage
982.78.035,-1.0146461733998653,-1.3661748467438486,-1.201070507601008,T_CD3
982.78.042,-0.8064606395454779,-2.215436053050194,0.1875248595551153,Epithelial
982.79.007,-0.24944715199434264,-2.7489947021961956,0.298089218953905,Monocyte
982.79.018,-1.0951034116199587,-3.183751903239441,-0.032150111672122304,Endothelial
982.8.016,0.21425291417527587,-3.1277085831325593,0.4903822169383386,T_CD3
982.8.019,-0.25842327175436186,-4.547473007983999,-0.19681979388727786,Endothelial
982.8.02,1.4579257916237591,-2.911837797460533,-0.9309642490384786,T_CD3
982.8.021,0.10535972179051313,-2.1002107017167266,-0.4575465186354769,T_CD8A
982.8.022,-0.8340399236685068,-3.8919581524791123,0.968875671656394,
982.8.029,-0.9226141641752932,-0.652938670348414,1.498779901576338,Epithelial
982.8.031,0.033949532579439806,-1.6169394673147548,-1.1617181831205352,Macrophage
982.8.033,0.5681391862238608,-3.6070938833384982,-0.595886733422732,Endothelial
982.8.043,1.5199020402329706,-1.8813717689007936,-0.1400773456838375,T_CD3
982.80.007,0.5263003480659794,-1.9035427251780292,-1.1549563406023604,B
982.80.019,0.6281954987595365,-2.440324841452754,-0.3702836648950008,Endothelial
982.80.033,0.4937334876485551,-1.231684991333759,-1.216711968970611,T_CD3
982.81.006,0.22440105121617668,-1.9901626163502595,-0.26356562013244855,T_CD3
982.81.007,0.20989254323500647,-1.8016811748151533,-1.0487494508267796,Epithelial
982.81.018,-0.14869376322410097,-2.299942436926789,0.026691307103002805,T_CD3
982.81.035,-1.177461178872067,-2.269550142369467,0.3262920112749413,T_CD3
982.81.043,0.5233961769948544,-1.667550143436015,-0.6334609738509571,Epithelial
982.82.006,-0.35781113712877677,-1.3853127233857712,-0.9425899188273854,B
982.82.016,-0.9129181978744394,-1.8509100582671936,1.2445924158421124,Epithelial
982.82.02,0.1603894372870636,-2.069046156762449,-1.2039531968479402,T_CD3
982.83.006,1.4821819239543546,-1.6291659393532971,-0.5459096779681064,Monocyte
982.83.007,-0.19901885763078783,-2.6737067956881244,0.8360676878651732,Epithelial
982.83.035,1.1481287975739403,-2.2183915953502553,0.898899620609301,Epithelial
982.83.042,-0.4874276565202598,-3.4960996363946553,-0.3007463576871806,B
982.83.045,-0.2836835747716472,-2.5103426775926914,0.9117091909473277,Epithelial
982.84.008,0.5133115577895093,-2.074790682088237,-0.2745208116646126,Epithelial
982.84.018,0.9740316565665983,-2.3388854474481704,-0.6971374481574071,B
982.84.032,0.37477893797232403,-1.7251618141850407,-0.1757432572941882,B
982.84.042,0.2855476666707935,-1.1793814415516257,-2.516993073330279,T_CD3
982.85.016,0.39595326700263683,-1.1633847317029082,1.7592299750017688,Epithelial
982.85.02,1.25612597591157,-2.3995086838728636,-0.8323159000367069,T_CD3
982.85.043,0.6899028670193829,-1.4707009877814432,-0.3485977761466537,Epithelial
982.86.031,-0.61925856821887,-2.4795206941824555,0.6629349855260075,Epithelial
982.86.035,-0.4652368099031387,-3.0858020090711946,1.206629191472349,T_CD3
982.86.036,1.0331589844950408,-3.102688876339702,-1.7224755507682992,B
982.87.007,-0.9258590601572712,-1.9163611480801848,-0.6358988789745859,Endothelial
982.87.019,0.07584651311104712,-3.022650138606731,-0.9199105852971531,Endothelial
982.87.032,0.0886479070643216,-1.4570472643596708,-0.9233949599178101,Epithelial
982.88.017,1.019385923419416,-2.761647769568498,0.3903971551583212,Epithelial
982.89.016,0.5900319803158276,-3.6382401614709776,-1.2451774970623446,Monocyte
982.9.005,-0.6524238453026845,-3.2778811769888128,-0.25324237147573386,Endothelial
982.9.008,0.26754937067150947,-3.127285876012368,0.19059112539736853,Epithelial
982.9.017,2.0246803609653545,-4.11493164372499,0.00601641424603531,T_CD3
982.9.018,0.2377749614418038,-2.763031733268049,0.3120662919362032,Endothelial
982.9.019,-0.11080780376251202,-3.387482700098055,-0.7567548590121058,Endothelial
982.9.02,1.195803313124844,-3.585626340928605,-1.339074342202319,T_CD3
982.9.021,0.38728482868028735,-2.936481007169105,-1.8691771425906138,T_CD3
982.9.031,1.2462976610380525,-0.7648852508270159,-1.3915206861326772,Epithelial
982.9.032,-0.9341695975035165,-3.7013798247283183,-1.1299368840547124,T_CD3
982.9.035,0.039443032287231256,-1.9687046142068838,0.09734844342493536,T_CD8A
982.9.043,0.043339942995848604,-2.872685177079596,0.8969898783494415,T_CD3
982.9.044,0.27451029311791225,-3.3445944506275325,-1.7675861126107375,Endothelial
982.90.017,1.5178953799426522,-1.5265850572906567,0.7356487956869213,T_CD3
982.90.036,0.879304943861919,-3.331595606179128,-0.4198445964145434,Epithelial
982.91.007,-0.231758304621662,-3.578527088619305,-0.8175005038830649,Endothelial
982.91.017,0.11523547454508934,-1.848133558848211,0.8612493711048781,T_CD3
982.91.031,0.7480352346610517,-0.9863463987798303,-0.4670762051297328,Epithelial
982.91.042,-0.13312805387338358,-1.1626966925967608,0.049037145845738185,Epithelial
982.92.019,0.5969241021000127,-2.5039356055636723,-0.9581815220406418,Endothelial
982.92.043,1.4997351899910742,-1.7857398274661773,-0.30598987062881955,T_CD3
982.93.017,-0.1618663657441419,-2.526457310914443,1.585853647509069,Epithelial
982.93.021,-0.8611704818592066,-1.4681783543408709,-0.4222895723836966,T_CD3
982.94.006,-0.8686873402931775,-2.685643481952922,-0.7297398246195815,T_CD3
982.94.007,-0.6970177765804916,-4.597477051439202,-0.4342268383699703,Endothelial
982.94.035,0.3036086288360254,-1.7899782245090015,0.862626267710253,Epithelial
982.94.036,0.5635664851351261,-1.146389449613279,0.6836749224157243,Epithelial
982.95.008,0.6372607541763542,-1.9681001556760755,0.32384034509720794,Epithelial
982.95.018,-0.05086186526322886,-2.9365084913135817,-0.1626215376256203,Endothelial
982.95.043,1.30251182330886,-2.239636974697058,1.0459190908716622,T_CD3
982.96.016,-0.3712921458844998,-3.3856916466015567,0.519629656994223,Epithelial
982.96.018,0.26064694231666385,-2.683335160492268,0.6900496273504879,Endothelial
982.98.018,-0.4769717907654048,-2.473846786396409,0.3449159926459693,Endothelial
982.98.02,-1.2780799719809808,-2.598983414784523,-0.831958155810696,T_CD3
982.99.016,-0.3219436744554327,-2.341780663471136,0.5533311704469935,Epithelial
982.99.019,1.6243232421129143,-2.0407834399807276,-0.10915487362748243,Endothelial
982.99.02,-0.4417003026535264,-1.4077765810915461,-1.821867100693234,T_CD3
783.1.005,-2.213732815848883,-0.39731419871533297,6.189228274652184,
783.1.006,-2.950192452530228,-0.9568706906712348,4.116399234281701,
783.1.046,-0.7859417693814474,-0.28525567752168507,3.6821031499194428,Macrophage
783.10.037,-1.5599229195943771,-0.7616250093845064,5.9325436297544485,T_CD3
783.11.028,0.25412816501131746,0.9636087206381441,3.51566883078175,Macrophage
783.115.018,-1.970060326393888,-0.682384927802628,5.0258269719239586,Epithelial
783.12.028,-0.7188027917143247,0.6366327310756321,3.955977126255581,Macrophage
783.13.009,-0.9786861074247339,0.031319315767546596,4.206748396058238,Epithelial
783.13.026,-1.7991817471507567,0.4143171806806359,5.129959403696268,Epithelial
783.131.03,-1.9609210319798125,-1.5675819965641233,4.719758860577238,T_CD3
783.14.006,-2.1484356810585252,-0.769564492446919,4.503852433152687,
783.14.03,-0.5051718874185454,-2.995511162982275,1.3154899940630989,
783.15.05,-1.3569413159242685,1.089939762118799,1.128662008662419,Macrophage
783.16.009,-1.161609729855507,-0.5031571423421574,4.175431669979891,Epithelial
783.16.022,-0.5402878792927893,-1.5082142131685996,5.110131532527017,T_CD8A
783.17.022,-0.9022000186491046,-2.1306295580940473,4.2860298682081135,T_CD3
783.17.03,-1.424384093604338,-1.8801048634020336,3.3309096814975394,Epithelial
783.18.022,-0.6280297223806945,-1.07395359032858,5.628556365106909,T_CD3
783.19.052,-1.1984663980884873,0.8398133551627411,5.342185131346765,T_CD3
783.20.006,-2.499491139559445,-0.48227422062139363,5.7277630814849205,
783.20.028,-2.5002742178171955,-2.3504957845079484,1.361990190549266,Macrophage
783.20.03,-1.4598749046729598,-2.7299512456783446,1.0591504709647799,
783.20.051,-1.3873194746700412,-1.3341051183327912,2.369797175858431,Macrophage
783.21.03,-0.7278802109002753,-2.316620839606308,3.3549175342566038,
783.21.049,-3.0620801115642435,-2.0270088974245266,5.285120267296656,Epithelial
783.22.012,-1.7048112714605406,0.5471030907952058,4.9067097688578025,T_CD3
783.23.049,1.000426792718741,-0.4263342310452583,3.103848838821193,Macrophage
783.24.048,-1.1737656174615023,-0.9232665765781493,2.787910079157959,Epithelial
783.25.007,-0.08795998947210595,0.46169093998368355,5.226932398568505,T_CD3
783.27.037,-1.488022163026786,-0.7830915893865802,5.330377424965581,T_CD3
783.3.006,-2.371473010415108,-0.9692916285380239,5.478327763658948,
783.30.012,-0.6702870833493869,1.2087449268605406,3.5325082166616584,T_CD3
783.30.013,-1.2288345704376495,0.2944517510714194,4.0402236712597634,Epithelial
783.30.03,-2.025972460312239,-0.8037017232441453,5.112858515865498,T_CD3
783.31.03,-1.622823113926394,-1.3273355198005243,2.4039673327214777,
783.31.048,-2.319456967750769,-2.0040208667825805,3.1337880053606746,Epithelial
783.31.049,0.39783421833929755,-1.186938804301474,1.9087146230539194,Macrophage
783.33.052,-1.9649452558100315,0.17954656589614976,3.9361480607360093,Macrophage
783.35.049,0.9746711134153649,-0.9463035453955302,2.2017925872872697,Macrophage
783.36.03,-0.5047544722024842,-1.7002748820858458,3.2689361923893214,
783.38.007,-1.1177742583886856,-0.1149169678929911,5.181235575359569,T_CD8A
783.38.022,-0.9109167836693346,-1.056929925872858,2.772528299180987,B
783.39.007,-2.0140125194326095,0.3394262664780931,3.7179948095648334,Macrophage
783.39.032,-2.1321299191805805,0.20547032929256132,7.234766760283122,
783.4.006,-3.070585277180702,0.5595244963553107,4.697805083096932,
783.4.021,-2.35789677052221,-1.6966501388319661,5.181446284091368,T_CD3
783.41.007,-1.3701748715229967,-0.14845095525390767,5.282265392249902,Epithelial
783.41.052,-0.9408936512757635,-0.1575259431717832,2.582164030047071,
783.42.021,-2.54300716475781,-0.4503717298374971,4.559923568900729,T_CD3
783.43.03,-0.430321997232126,-4.200937872035983,3.6658857660720914,
783.44.012,-2.2564215631871827,-0.11408516508785951,4.6656191771002264,
783.44.049,0.3215767275634038,0.34821907487278586,1.2770991954589581,Macrophage
783.46.049,-1.7752993372414771,0.2599725487884285,0.4913067724014156,Macrophage
783.47.037,-0.35106715547109985,-1.1289936901496178,6.785996257481976,
783.48.052,-1.419548061242822,-0.7661136244726148,2.6933882026570304,Macrophage
783.49.006,-1.1671180389329248,-0.22393021553698172,3.5093549328547358,Epithelial
783.5.006,-1.7723239538509976,-1.4930452515641863,3.0932877154832195,B
783.5.007,-1.4457019248208818,0.2318869156572722,4.604234742744161,Macrophage
783.50.022,-1.9139216977183278,0.17853155349762923,2.897950356033511,B
783.51.049,-1.0526400108470053,-0.7578586912376588,1.750513655766262,Macrophage
783.52.049,-2.390449635932417,-0.9352602469363064,1.6803994779667628,Macrophage
783.53.022,-1.4680385182271527,-1.2645183051195918,4.07778674200622,T_CD8A
783.55.029,-1.100291053235707,-2.0227654071287806,1.4617308603675983,Macrophage
783.56.049,-2.950656551967147,0.2599660662266019,-1.0016849198291768,Macrophage
783.59.022,-1.6424162790999124,-0.68841957710701,5.424106369273553,Epithelial
783.6.048,-0.6910361287784952,-1.3039514188063852,1.8665113447271469,Epithelial
783.60.022,0.22576130456153234,0.4792178206653516,5.215483502500705,
783.60.049,-0.40425863482503016,-1.2438251862424166,3.0560849526113505,Epithelial
783.62.006,-2.9963959117383157,-2.4433432034636757,6.070678851907999,
783.62.049,-0.40579121378869526,-0.6664663346690862,2.5670147807725807,Macrophage
783.63.006,-2.6077876849617256,-0.9603348031929995,5.34310814631058,
783.63.022,-1.4158016724611837,-0.0588354890227884,5.330533598419038,B
783.63.048,-1.0177444121311408,0.8328630559128004,3.1859911990589476,Epithelial
783.64.022,-2.452777033427304,-0.8880992101377883,4.1514583043118485,B
783.67.013,-1.3616637243114251,0.29089599692081985,4.545441108003729,Epithelial
783.69.03,-0.7530342599725764,-1.927871533844195,4.4640536206007315,Epithelial
783.7.009,-1.159407715897878,-1.6722560761803928,5.2207301552347865,Epithelial
783.7.03,-0.4481655649618952,-2.7932594891338396,1.6562480869029392,
783.7.046,-1.6065691244592761,-0.34504549299026405,3.194847902572614,Macrophage
783.7.049,0.3985478935047125,-3.3058952260872037,1.8517507275767287,Epithelial
783.70.047,-2.0034310741541037,1.4375331790073629,3.349393982634858,Macrophage
783.71.047,-0.41263689953330523,-0.18972166345772895,3.677942319837884,Macrophage
783.71.052,-1.781439339468263,1.5726805729488593,4.521572813920141,Macrophage
783.72.02,0.5895175929858357,-2.926879008153245,1.4550029900839472,T_CD3
783.72.03,-2.048061604515281,-1.7376506492566046,3.743034036569764,T_CD3
783.73.053,-1.0650733088087518,1.675525530826539,7.086016234469247,Epithelial
783.77.013,-2.107332537587028,1.8027851579376601,7.173074965684396,
783.77.022,-1.77121006206926,0.29679497505332225,4.656579252222615,B
783.77.03,-0.5807595971650777,-1.801368741852159,2.6558152621359343,Epithelial
783.78.049,-1.7694980274037182,-0.5112927717230566,3.1435283245142798,Epithelial
783.8.006,-1.7541528606438184,0.1849546104681769,4.926043423659111,
783.8.007,-1.0627701670729834,0.692004087112467,4.668486132007952,B
783.8.012,-1.049611796050987,0.9537972486927531,5.179081652592341,Macrophage
783.8.05,-0.5706748696415348,1.4645978941584532,0.7470019671174501,Macrophage
783.80.018,-1.092854413143027,-0.7768335122672856,3.6823245403011833,T_CD3
783.81.022,-0.34747692207138076,-1.2008369367764997,4.43925361872154,
783.81.029,-1.1630580439626543,-1.7924577881811894,2.4081397477762954,Epithelial
783.85.022,-1.602386126777589,-0.9873244471885948,6.355295978821677,
783.86.049,-2.040976703993528,-1.3868149540806627,3.4936361998721863,Epithelial
783.9.012,-2.079404406079977,0.6098591010091786,4.829597513321053,Macrophage
783.9.031,-1.1637553906091198,-2.3179679482714657,3.253285960374132,Epithelial
783.90.049,-1.719367850342317,-1.466281764460107,1.4222597025838872,Epithelial
59.1.009,8.309182690691516,0.9782405596840541,0.31030473431747274,Endothelial
59.1.011,8.448237496184582,1.9098286833148679,0.8430885741197942,B
59.1.015,10.102579876623388,1.2942650394473452,0.32619973835552046,B
59.1.016,8.296476682906246,0.47337426683153,0.3970421775191011,B
59.1.019,8.525537246641,1.0885962522531711,1.1227249463850661,Epithelial
59.1.022,8.658774216213041,1.3302805387317822,1.0281400383786645,Endothelial
59.1.023,8.68332631000209,1.2613433095009845,0.8177139073787484,Epithelial
59.1.03,8.895747604509584,0.48357093934360684,0.5487464565850493,
59.1.032,10.754418217138662,1.613773950353821,1.3381025389517518,Epithelial
59.1.033,8.099916717024396,0.6303095169904827,0.6648522654869642,
59.1.035,10.358627471750943,0.7731650153151914,0.2545921876863096,
59.1.047,8.332467302189674,0.9102277691419032,0.984071392151737,
59.1.049,4.747896409880839,-0.0172033980632858,-1.452347226589352,Macrophage
59.1.052,8.537897010986814,1.0491729484960601,1.107731606412797,B
59.1.054,9.499355088934,0.7688200338483234,1.8774360150587037,Epithelial
59.1.056,4.327239439171919,0.08572645413155902,-0.24069232324562032,Macrophage
59.1.062,9.204964653600662,1.5593206823883863,0.6702912896234627,Epithelial
59.1.063,10.718803785327102,0.7058876494631146,2.7692395712119815,Epithelial
59.10.006,7.560816097438623,1.5735217106205406,1.232556823690059,Endothelial
59.10.021,8.398508921836187,1.7269631744220906,0.8853076573598251,Endothelial
59.10.03,7.219783955166837,0.6697542188601336,0.7986116077449692,
59.10.035,9.815710036548943,1.458187471501472,0.6411479883163613,Epithelial
59.10.039,3.2133169645498905,0.03672283375517132,-0.5784496139970517,Macrophage
59.10.043,9.58539355839352,0.28354741288013746,0.10948201236043721,B
59.10.049,3.9708290170589113,0.2596128708096012,-0.925581559735918,Macrophage
59.10.054,8.221281913629172,0.7942541951055982,0.7879486714993973,B
59.10.055,10.047719703454927,0.8394521679714088,0.6804802412545096,B
59.10.062,9.959158946779304,1.488354305003945,1.3483519849866679,Epithelial
59.10.063,9.479186449640679,0.9358924018394462,0.2461650351108348,B
59.101.04,5.376499903857068,0.7148587824354289,-0.5966025155155849,
59.101.048,5.592472264992673,0.28366551194269973,-0.24981026264941653,Macrophage
59.101.049,5.223484958704104,0.20261499479863662,-1.0581376169373908,Macrophage
59.102.039,2.4059988921603064,0.05649580526585277,-0.15622893880767344,Macrophage
59.102.049,3.2819090918821177,0.2415938091254649,-0.6399756653992722,Macrophage
59.103.04,4.897469560164429,0.5346862690905284,-0.3496614803492282,
59.103.05,5.72859642795761,-0.5454862504128359,0.7088100508331956,
59.104.04,4.640658858716564,0.6618436913964,-0.253950728132634,
